,most_frequent_secs_elapsed,age,most_frequent_action,most_frequent_action_detail,first_browser,gender,most_frequent_action_type,affiliate_channel,most_frequent_device_type,first_device_type,first_affiliate_tracked,language,signup_method,affiliate_provider,signup_app,signup_flow
31262,44.0,28.0,114,81,23,0,8,4,6,3,0,6,0,8,2,0
31263,34.0,29.0,110,81,9,1,2,1,6,3,6,6,0,4,2,0
31264,16.0,27.0,6,0,17,1,0,1,12,8,0,6,0,4,3,25
31265,50.0,25.0,114,0,0,1,8,1,12,8,6,6,1,4,3,25
31266,104.0,28.0,109,81,17,0,2,1,12,8,6,6,0,4,2,0
31267,858.0,50.0,132,69,11,2,8,4,9,6,3,6,0,8,2,0
31268,30.0,28.0,114,81,23,1,8,1,6,3,6,6,0,4,2,0
31269,32.0,23.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
31270,9.0,32.0,114,48,9,1,8,1,9,6,6,6,0,4,2,0
31271,0.0,19.0,104,50,5,2,8,1,9,6,6,6,0,4,2,0
31272,122.0,28.0,114,74,23,0,3,4,6,3,3,6,0,8,2,0
31273,61.0,38.0,114,74,0,2,8,1,12,8,6,6,0,4,3,25
31274,62.0,28.0,114,83,11,0,8,5,9,6,3,6,0,8,2,0
31275,28.0,28.0,114,81,5,0,8,1,9,6,6,6,0,4,2,0
31276,472.0,28.0,19,16,11,0,3,1,9,6,6,6,0,4,2,0
31277,4.0,28.0,109,81,0,2,3,1,12,8,6,6,1,4,3,25
31278,826.0,30.0,41,0,5,2,8,1,9,6,6,6,0,4,2,0
31279,0.0,69.0,104,39,11,2,8,1,9,6,6,6,0,4,2,0
31280,17.0,28.0,6,0,0,0,0,1,12,8,6,6,0,4,3,25
31281,41.0,27.0,114,81,5,1,8,6,9,6,0,6,0,8,2,0
31282,80.0,28.0,114,81,5,0,8,1,6,3,0,6,0,4,2,0
31283,0.0,22.0,45,0,5,2,8,1,9,6,6,6,0,4,2,0
31284,469.0,31.0,45,0,5,2,8,1,9,6,6,6,0,4,2,0
31285,25.0,22.0,114,0,17,1,8,1,12,8,6,6,0,4,1,0
31286,47.0,34.0,28,12,23,1,8,4,6,3,3,6,0,8,2,0
31287,10.0,28.0,6,0,0,0,0,1,12,8,6,6,0,4,3,25
31288,18.0,28.0,114,74,0,0,8,1,12,8,6,23,0,4,3,25
31289,44.0,31.0,114,74,17,1,8,1,12,8,0,6,0,4,3,25
31290,72.0,28.0,6,0,0,0,0,1,12,8,6,6,0,4,3,25
31291,21.0,33.0,114,0,0,1,0,1,12,8,6,6,0,4,3,25
31292,48.0,61.0,114,48,17,1,8,1,11,7,0,6,0,4,2,0
31293,342.0,28.0,6,0,17,0,7,1,12,8,6,6,0,4,3,25
31294,66.0,32.0,104,50,5,2,8,4,9,6,3,6,0,1,2,0
31295,40.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
31296,31.0,29.0,114,81,23,1,8,4,6,3,3,6,0,8,2,0
31297,91.0,28.0,109,81,0,0,2,1,12,8,6,6,0,4,3,25
31298,47.0,35.0,114,74,0,1,8,1,12,8,6,6,0,4,3,25
31299,7.0,28.0,41,22,17,0,8,1,12,8,6,6,0,4,1,0
31300,15.0,28.0,114,81,23,0,2,1,6,3,0,6,0,4,2,0
31301,4.0,49.0,114,48,2,2,8,1,8,4,6,6,0,4,1,0
31302,5.0,50.0,114,74,17,1,8,1,12,8,0,6,0,4,3,25
31303,59.0,28.0,58,77,11,0,8,1,9,6,6,6,0,4,2,0
31304,257.0,28.0,38,21,5,0,3,1,9,6,6,6,0,4,2,0
31305,161.0,33.0,114,81,17,1,8,1,6,8,6,6,0,4,1,0
31306,59.0,21.0,58,81,23,1,8,1,6,3,0,6,1,4,2,0
31307,389.0,27.0,114,48,0,2,8,1,2,0,6,6,0,4,0,23
31308,59.0,28.0,114,48,0,0,8,4,2,0,6,6,2,8,0,12
31309,0.0,28.0,38,62,0,0,7,1,2,0,6,6,0,4,0,23
31310,28.0,28.0,110,81,5,0,2,4,9,6,3,6,0,8,2,0
31311,5.0,28.0,114,81,0,2,2,1,12,8,6,6,1,4,3,25
31312,1.0,28.0,41,0,17,0,2,1,9,8,4,6,0,4,2,0
31313,32.0,28.0,110,81,9,1,8,1,6,3,3,6,0,4,2,0
31314,24.0,34.0,114,0,6,1,8,1,2,0,0,6,0,4,1,0
31315,159.0,40.0,114,39,17,2,8,6,11,7,6,14,1,8,2,0
31316,241.0,28.0,110,81,11,0,8,1,9,6,6,6,0,4,2,0
31317,6.0,28.0,114,48,0,0,8,1,2,0,6,14,0,4,0,23
31318,82.0,28.0,53,26,5,0,7,1,9,6,0,6,0,4,2,0
31319,1.0,35.0,114,48,5,2,8,4,4,2,3,6,0,8,2,0
31320,82.0,28.0,41,22,5,0,8,1,9,6,0,6,0,4,2,0
31321,24.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
31322,10.0,25.0,114,48,17,1,8,1,11,7,0,6,0,4,2,0
31323,1.0,39.0,110,81,9,2,2,1,6,3,6,6,0,4,2,0
31324,54.0,37.0,114,74,0,1,3,1,12,8,6,12,1,4,3,25
31325,27.0,28.0,114,81,17,0,8,1,12,8,0,6,0,4,1,0
31326,126.0,28.0,114,74,17,0,8,1,12,8,6,6,0,4,3,25
31327,7.0,31.0,6,0,0,1,0,1,12,8,6,6,0,4,3,25
31328,28.0,24.0,56,0,23,2,8,1,6,3,6,6,1,4,2,0
31329,465.0,30.0,114,48,0,2,8,1,2,0,6,6,1,4,0,23
31330,193.0,28.0,109,81,17,0,2,1,12,8,0,6,0,4,1,0
31331,371.0,28.0,114,48,23,0,8,1,6,3,0,6,0,4,2,0
31332,88.0,28.0,114,0,23,0,8,1,6,3,0,6,0,4,2,0
31333,42.0,27.0,132,0,23,1,8,1,6,3,0,6,0,4,2,0
31334,693.0,33.0,114,23,5,2,8,4,6,3,3,6,1,8,2,0
31335,56.0,28.0,114,81,17,0,8,4,12,8,3,6,0,1,2,0
31336,3064.0,27.0,110,81,5,1,2,5,9,6,3,23,0,8,2,0
31337,65.0,23.0,110,81,5,1,2,4,6,3,0,6,0,8,2,0
31338,67.0,28.0,73,41,5,0,2,1,9,6,0,6,0,4,2,0
31339,99.0,25.0,114,81,5,1,8,1,6,3,6,6,1,4,2,0
31340,45.0,28.0,114,81,11,0,8,4,9,6,3,6,0,8,2,0
31341,10.0,28.0,114,74,17,0,8,1,12,8,6,6,0,4,1,0
31342,26.0,28.0,114,48,0,0,8,1,2,0,6,6,0,4,0,23
31343,164.0,28.0,114,81,11,0,8,1,9,6,6,6,0,4,2,0
31344,8.0,26.0,114,0,5,2,8,1,9,6,6,6,0,4,2,0
31345,0.0,38.0,114,0,9,2,2,1,6,3,6,6,1,4,2,0
31346,109.0,43.0,31,77,0,2,8,1,2,0,6,6,0,4,0,23
31347,1.0,22.0,114,0,0,0,3,1,12,8,6,6,0,4,3,25
31348,130.0,28.0,53,0,17,0,0,4,0,7,3,6,0,8,2,0
31349,306.0,20.0,109,81,17,1,2,1,12,8,0,6,0,4,1,0
31350,38.0,28.0,114,74,0,0,8,1,11,7,6,6,0,4,3,25
31351,36.0,53.0,129,0,5,2,8,6,9,6,0,6,0,8,2,0
31352,9.0,28.0,58,22,9,0,8,1,9,6,6,6,0,4,2,0
31353,1064.0,60.0,28,12,11,0,8,1,9,6,6,6,0,4,2,0
31354,33.0,28.0,114,74,0,0,3,1,12,8,6,6,0,4,3,25
31355,2.0,26.0,110,81,5,2,2,1,9,6,6,15,0,4,2,0
31356,0.0,30.0,114,0,23,2,8,4,6,3,6,6,0,8,2,0
31357,589.0,27.0,45,23,23,2,8,4,6,3,3,6,0,8,2,0
31358,46.0,82.0,132,69,5,1,7,4,9,6,6,6,0,8,2,0
31359,20.0,40.0,114,81,9,1,8,1,9,6,3,6,0,4,2,0
31360,23.0,25.0,114,81,23,1,8,4,6,3,0,6,0,8,2,0
31361,1.0,28.0,114,81,0,0,2,1,12,8,6,6,0,4,3,25
31362,123.0,41.0,45,0,23,2,8,1,6,3,6,6,0,4,2,0
31363,160.0,19.0,41,29,23,0,8,4,6,3,6,6,0,8,2,0
31364,0.0,28.0,26,46,5,0,6,1,6,3,6,6,0,4,2,0
31365,41.0,28.0,114,14,5,0,2,4,6,3,0,6,0,8,2,0
31366,187.0,28.0,41,22,9,0,8,1,9,6,6,4,0,4,2,0
31367,56.0,25.0,53,16,23,1,2,1,6,3,3,6,0,4,2,0
31368,19.0,28.0,114,48,9,0,8,5,9,6,3,14,0,8,2,0
31369,3.0,28.0,114,48,0,0,8,1,2,0,6,6,0,4,0,23
31370,124.0,47.0,132,69,23,2,7,1,6,3,0,6,0,4,2,0
31371,18.0,23.0,114,74,0,1,3,1,12,8,6,6,1,4,3,25
31372,7.0,28.0,114,81,0,0,8,1,12,8,6,6,0,4,3,25
31373,1375.0,19.0,132,69,23,0,8,1,6,3,6,6,0,4,2,0
31374,10.0,28.0,58,0,5,0,0,1,6,3,0,6,0,4,2,0
31375,195.0,28.0,38,21,9,0,8,4,6,3,0,6,0,8,2,0
31376,144.0,40.0,114,81,5,2,8,1,6,3,6,6,0,4,2,0
31377,433.0,105.0,6,0,0,0,0,1,12,8,6,6,0,4,3,25
31378,36.0,28.0,114,74,17,0,3,1,12,8,0,6,0,4,3,25
31379,25.0,40.0,114,74,0,1,3,1,12,8,6,6,1,4,3,25
31380,39.0,28.0,6,0,17,0,0,2,12,8,0,6,0,12,3,25
31381,9.0,28.0,114,74,0,0,3,1,12,8,6,6,0,4,3,25
31382,132.0,33.0,114,23,11,1,8,1,9,6,6,6,0,4,2,0
31383,5.0,19.0,58,81,5,2,8,1,6,3,6,6,1,4,2,0
31384,7.0,28.0,109,81,0,0,2,1,12,8,6,6,0,4,3,25
31385,25.0,28.0,114,48,0,0,8,1,2,0,6,6,0,4,0,23
31386,28.0,32.0,41,22,5,1,3,1,9,6,0,6,0,4,2,0
31387,17.0,42.0,114,81,23,0,8,6,6,3,0,6,0,8,2,0
31388,320.0,36.0,38,0,9,0,0,1,6,3,6,6,0,4,2,0
31389,102.0,28.0,109,0,2,0,3,1,12,0,0,6,0,4,1,0
31390,120.0,52.0,73,41,5,0,8,1,9,6,0,6,0,4,2,0
31391,1.0,28.0,132,69,11,0,7,1,9,6,6,6,0,4,2,0
31392,88.0,48.0,114,83,23,1,8,4,6,3,3,6,1,8,2,0
31393,472.0,20.0,114,0,23,1,8,6,6,3,0,6,0,8,2,0
31394,20.0,47.0,114,0,23,1,8,4,6,3,3,6,0,8,2,0
31395,14.0,48.0,114,14,23,2,8,1,6,3,0,6,1,4,2,0
31396,17.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
31397,79.0,28.0,6,0,0,0,7,1,2,0,6,6,0,4,0,23
31398,3.0,29.0,120,0,0,0,0,1,2,0,6,6,0,4,0,23
31399,32.0,68.0,114,81,23,1,8,4,6,3,3,6,1,8,2,0
31400,577.0,28.0,58,0,9,0,8,4,6,3,3,6,0,8,2,0
31401,327.0,28.0,109,81,6,0,8,1,2,0,0,6,0,4,1,0
31402,54.0,28.0,114,81,5,0,8,6,9,6,6,6,0,8,2,0
31403,27.0,19.0,114,74,17,0,8,1,11,7,6,6,0,4,2,0
31404,125.0,28.0,132,69,5,0,7,6,6,3,0,6,0,8,2,0
31405,33.0,28.0,58,0,17,0,3,1,12,8,0,6,0,4,3,25
31406,27.0,58.0,45,0,23,2,8,1,6,3,0,6,0,4,2,0
31407,22.0,28.0,6,0,0,0,0,1,12,8,6,6,0,4,3,25
31408,626.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
31409,80.0,35.0,114,48,0,0,8,1,12,4,6,6,0,4,2,0
31410,12.0,20.0,6,0,0,1,0,1,12,8,6,6,1,4,3,25
31411,15.0,28.0,114,81,0,0,3,1,11,7,6,6,0,4,3,25
31412,0.0,28.0,104,50,23,0,8,4,6,3,0,6,0,8,2,0
31413,92.0,24.0,114,74,0,1,3,1,12,8,6,6,1,4,3,25
31414,37.0,25.0,110,81,5,1,2,1,9,6,6,6,0,4,2,0
31415,2.0,28.0,114,30,0,0,8,1,2,0,6,6,2,4,0,12
31416,47.0,28.0,114,81,9,0,8,4,9,6,3,6,0,8,2,0
31417,29.0,28.0,114,48,11,0,8,5,9,6,3,6,0,8,2,0
31418,7.0,28.0,114,81,5,0,8,1,6,3,0,6,0,4,2,0
31419,81.0,28.0,58,0,23,0,0,1,6,3,0,14,0,4,2,0
31420,80.0,29.0,114,0,0,1,0,1,12,8,6,6,1,4,3,25
31421,568.0,31.0,114,23,23,0,8,1,6,3,0,6,0,4,2,0
31422,13.0,28.0,109,81,0,0,8,1,2,4,6,6,0,4,1,0
31423,4.0,24.0,109,81,0,0,2,1,12,8,6,6,0,4,3,25
31424,58.0,25.0,114,23,5,1,8,4,9,6,3,6,0,8,2,0
31425,30.0,28.0,110,81,23,0,8,1,6,3,0,14,0,4,2,0
31426,359.0,39.0,114,48,0,2,8,1,2,0,6,6,1,4,0,23
31427,13.0,28.0,41,16,9,0,8,1,6,3,0,6,0,4,2,0
31428,1.0,28.0,114,74,17,0,8,1,12,8,0,6,0,4,1,0
31429,5.0,28.0,114,74,17,0,8,4,12,8,3,6,0,1,3,25
31430,121.0,28.0,6,0,0,0,0,1,12,8,6,6,0,4,3,25
31431,121.0,50.0,109,0,0,0,0,1,1,4,6,6,2,4,0,12
31432,32.0,65.0,114,81,9,1,8,4,6,3,3,6,0,8,2,0
31433,59.0,60.0,45,0,5,2,8,1,9,6,0,6,0,4,2,0
31434,73.0,31.0,114,74,17,1,8,1,12,8,0,6,0,4,3,25
31435,487.0,29.0,41,22,5,1,8,1,9,6,3,6,0,4,2,0
31436,145.0,39.0,132,69,5,1,7,1,9,6,0,6,0,4,2,0
31437,40.0,29.0,114,74,0,1,8,1,12,8,6,6,1,4,3,25
31438,409.0,60.0,114,81,11,1,8,1,9,6,6,6,1,4,2,0
31439,36.0,28.0,114,81,17,0,8,1,11,7,0,6,0,4,2,0
31440,424.0,28.0,38,21,11,0,3,4,9,6,3,6,0,8,2,0
31441,0.0,31.0,58,81,23,2,2,1,6,3,6,6,1,4,2,0
31442,0.0,19.0,58,39,11,0,8,4,9,6,3,6,0,8,2,0
31443,9.0,28.0,6,0,0,0,0,1,12,8,6,6,0,4,3,25
31444,19.0,24.0,6,0,0,0,8,1,2,0,6,6,0,4,0,23
31445,10.0,30.0,109,81,0,1,2,1,12,8,6,6,0,4,3,25
31446,57.0,35.0,114,74,17,1,8,1,12,8,6,6,1,4,3,25
31447,10.0,28.0,114,0,5,0,8,4,9,6,0,6,0,8,2,0
31448,40.0,19.0,110,81,5,1,8,1,9,6,0,6,0,4,2,0
31449,5.0,26.0,41,22,9,1,8,1,9,6,0,6,1,4,2,0
31450,14.0,28.0,58,81,17,0,3,4,11,7,3,6,0,8,2,0
31451,158.0,28.0,58,0,9,0,0,1,9,6,4,6,0,4,2,0
31452,86.0,45.0,114,81,17,2,8,1,12,8,6,6,1,4,1,0
31453,38.0,28.0,114,48,5,1,8,6,6,3,0,6,1,8,2,0
31454,526.0,34.0,132,0,23,2,8,4,6,3,3,6,0,8,2,0
31455,37.0,64.0,110,81,23,0,2,4,6,3,3,6,0,8,2,0
31456,120.0,35.0,56,0,5,0,0,1,6,3,3,6,0,4,2,0
31457,26.0,57.0,114,48,5,0,8,1,6,3,0,6,0,4,2,0
31458,29.0,28.0,58,81,9,2,8,1,9,6,0,6,0,4,2,0
31459,22.0,30.0,110,81,5,2,2,4,9,6,6,6,1,8,2,0
31460,30.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
31461,29.0,28.0,114,48,5,2,8,1,6,3,0,6,0,4,2,0
31462,0.0,29.0,104,0,9,2,8,1,6,3,6,6,1,4,2,0
31463,392.0,22.0,41,39,5,2,8,1,9,6,6,6,1,4,2,0
31464,110.0,28.0,58,84,5,0,8,2,9,6,2,6,0,12,2,0
31465,129.0,28.0,114,48,0,0,8,1,2,0,6,6,0,4,0,23
31466,48.0,44.0,114,83,11,1,8,1,8,1,3,6,1,4,2,0
31467,26.0,32.0,114,74,17,2,8,1,12,8,0,6,1,4,3,25
31468,3.0,28.0,109,0,0,0,0,1,12,8,6,6,0,4,3,25
31469,51.0,29.0,56,0,11,1,0,1,9,6,6,6,0,4,2,0
31470,33.0,31.0,114,81,5,0,8,1,9,6,0,6,0,4,2,0
31471,460.0,28.0,114,48,0,0,8,1,8,1,6,6,0,4,0,23
31472,10.0,28.0,114,69,17,0,8,1,12,8,0,6,0,4,3,25
31473,8.0,28.0,114,81,17,0,3,1,12,8,0,6,0,4,1,0
31474,13.0,34.0,41,0,5,0,0,4,6,3,3,6,0,8,2,0
31475,37.0,29.0,114,0,17,2,8,1,12,8,0,6,0,4,1,0
31476,9.0,63.0,109,81,0,1,3,1,12,8,6,6,1,4,3,25
31477,65.0,28.0,114,48,0,0,8,1,2,0,6,6,0,4,0,23
31478,5.0,28.0,14,14,9,0,2,1,6,3,6,6,0,4,2,0
31479,9.0,28.0,110,81,5,0,2,1,9,6,0,6,0,4,2,0
31480,1279.0,28.0,110,81,9,0,8,4,9,6,0,6,0,8,2,0
31481,85.0,27.0,109,81,0,2,2,1,12,8,6,6,0,4,3,25
31482,7.0,57.0,114,74,17,2,8,1,12,8,0,6,1,4,3,25
31483,0.0,28.0,17,0,23,0,2,1,6,3,0,6,0,4,2,0
31484,7.0,24.0,114,74,0,1,8,1,12,8,6,6,0,4,3,25
31485,472.0,28.0,68,35,9,0,8,1,12,3,6,6,0,4,2,0
31486,36.0,24.0,41,22,5,1,8,1,9,6,6,6,0,4,2,0
31487,123.0,32.0,114,74,0,2,8,1,12,8,6,6,1,4,3,25
31488,32.0,28.0,114,74,0,0,8,1,11,7,6,6,0,4,3,25
31489,9.0,28.0,114,81,9,0,8,1,6,3,0,6,0,4,2,0
31490,1.0,55.0,110,81,11,2,2,4,9,6,3,6,0,1,2,0
31491,88.0,40.0,41,22,5,2,8,1,6,3,6,6,0,4,2,0
31492,0.0,28.0,114,0,9,0,2,1,6,3,0,6,0,4,2,0
31493,551.0,28.0,6,0,0,0,0,1,12,8,6,6,0,4,3,25
31494,3.0,28.0,114,48,0,0,8,1,2,0,6,6,0,4,0,23
31495,39.0,32.0,109,81,0,1,2,1,8,4,6,6,0,4,0,23
31496,562.0,28.0,114,48,0,0,8,1,2,0,6,6,0,4,0,23
31497,53.0,28.0,6,0,0,0,0,1,12,8,6,6,0,4,3,25
31498,454.0,28.0,109,81,0,0,2,1,12,4,6,6,0,4,2,0
31499,221.0,28.0,41,22,17,0,3,1,12,8,6,6,0,4,2,0
31500,14.0,26.0,114,81,0,2,3,1,6,8,6,6,0,4,3,25
31501,349.0,45.0,53,0,5,1,0,1,9,6,6,6,1,4,2,0
31502,19.0,28.0,6,0,0,0,0,1,11,7,6,6,0,4,3,25
31503,35.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
31504,6.0,37.0,45,0,23,2,8,1,6,3,6,6,0,4,2,0
31505,110.0,27.0,114,74,0,1,8,4,12,8,6,6,1,1,3,25
31506,953.0,25.0,114,83,11,1,8,1,9,6,0,6,1,4,2,0
31507,120.0,105.0,114,74,17,2,3,1,12,8,6,6,0,4,3,25
31508,21.0,30.0,114,81,17,2,3,1,11,8,0,6,0,4,2,0
31509,57.0,22.0,110,81,17,2,2,1,11,7,0,6,0,4,2,0
31510,556.0,29.0,114,0,23,1,8,1,6,3,6,6,0,4,2,0
31511,317.0,28.0,92,0,9,0,0,1,6,3,6,6,0,4,2,0
31512,4.0,28.0,38,0,5,0,8,1,6,3,6,6,0,4,2,0
31513,52.0,24.0,114,0,5,1,8,1,6,3,6,6,1,4,2,0
31514,15.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
31515,23.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
31516,2.0,28.0,28,0,6,0,2,1,11,7,6,6,0,4,2,0
31517,162.0,33.0,114,74,0,2,8,1,12,8,6,6,0,4,3,25
31518,29.0,28.0,110,81,5,0,2,1,9,6,0,6,0,4,2,0
31519,114.0,34.0,114,74,0,2,8,1,12,8,6,6,1,4,3,25
31520,55.0,33.0,114,48,23,0,8,6,6,3,0,6,0,8,2,0
31521,139.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
31522,10.0,26.0,114,74,0,2,3,1,12,8,6,6,1,4,3,25
31523,215.0,28.0,19,16,5,0,3,6,9,6,0,6,0,8,2,0
31524,0.0,26.0,114,81,5,2,8,4,9,6,3,6,0,1,2,0
31525,26.0,30.0,114,81,0,2,2,1,12,8,6,6,0,4,3,25
31526,304.0,28.0,114,48,0,0,8,1,8,1,6,6,2,4,0,12
31527,116.0,40.0,132,69,11,0,8,1,9,6,6,6,0,4,2,0
31528,32.0,40.0,114,81,5,2,2,1,9,6,0,6,0,4,2,0
31529,2.0,28.0,106,0,0,0,3,1,12,8,6,6,0,4,3,25
31530,35.0,25.0,114,48,17,0,8,1,6,8,0,6,0,4,2,0
31531,76.0,35.0,114,74,17,1,8,1,12,8,0,6,1,4,3,25
31532,9.0,29.0,114,48,5,2,8,1,9,6,6,6,1,4,2,0
31533,805.0,28.0,114,48,0,0,8,1,2,0,6,6,2,4,0,12
31534,0.0,37.0,114,74,0,2,8,1,12,8,6,6,1,4,3,25
31535,21.0,48.0,114,81,23,0,8,1,6,3,6,6,0,4,2,0
31536,67.0,31.0,114,74,0,2,8,1,12,8,6,6,1,4,3,25
31537,11.0,43.0,114,74,17,1,8,1,12,8,6,6,1,4,3,25
31538,11.0,28.0,114,74,17,0,3,1,12,8,6,6,0,4,3,25
31539,62.0,26.0,114,48,0,1,8,1,2,0,6,6,1,4,0,23
31540,0.0,27.0,53,26,23,0,8,1,6,3,3,6,0,4,2,0
31541,1.0,19.0,114,74,0,1,8,1,12,8,6,6,1,4,3,25
31542,13.0,28.0,114,81,17,0,3,1,12,8,0,6,0,4,3,25
31543,602.0,28.0,109,81,17,0,2,1,12,8,0,6,0,4,1,0
31544,20.0,28.0,73,41,23,2,2,2,6,3,0,6,0,12,2,0
31545,7.0,29.0,114,74,0,1,8,1,12,8,6,6,1,4,3,25
31546,12.0,28.0,114,81,2,0,8,1,9,0,0,6,0,4,1,0
31547,8.0,28.0,114,81,17,0,8,1,12,8,0,6,0,4,3,25
31548,67.0,28.0,109,81,17,0,2,1,12,8,6,6,0,4,3,25
31549,50.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
31550,230.0,49.0,56,0,5,0,0,4,6,6,6,6,0,1,2,0
31551,25.0,46.0,6,0,0,2,0,1,12,8,6,6,0,4,3,25
31552,74.0,28.0,53,26,17,0,3,1,11,7,6,6,0,4,2,0
31553,53.0,56.0,58,0,9,1,0,4,6,3,3,6,1,8,2,0
31554,0.0,28.0,110,81,5,1,2,1,9,6,0,6,1,4,2,0
31555,109.0,28.0,6,0,0,0,0,1,12,8,6,6,0,4,3,25
31556,9.0,24.0,114,0,0,2,0,1,12,8,6,6,0,4,3,25
31557,6.0,28.0,114,74,0,2,8,1,12,8,6,13,0,4,3,25
31558,1.0,36.0,6,0,0,2,0,1,12,8,6,6,1,4,3,25
31559,22.0,40.0,114,48,0,1,8,1,2,0,6,6,1,4,0,23
31560,52.0,29.0,114,0,0,1,8,1,11,7,6,6,1,4,3,25
31561,2.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
31562,43.0,35.0,110,81,17,1,8,1,11,7,6,6,0,4,2,0
31563,73.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
31564,2.0,21.0,114,74,0,1,3,1,12,8,6,6,1,4,3,25
31565,4.0,28.0,114,74,17,0,8,4,12,8,3,6,0,1,3,25
31566,33.0,21.0,114,74,0,1,8,1,12,8,6,6,1,4,3,25
31567,370.0,21.0,58,81,9,2,8,1,9,6,0,6,1,4,2,0
31568,23.0,32.0,110,81,5,1,2,1,9,6,6,6,0,4,2,0
31569,284.0,28.0,26,35,5,0,8,1,12,6,0,6,0,4,2,0
31570,11.0,63.0,114,48,5,1,8,4,9,6,3,6,0,8,2,0
31571,110.0,26.0,114,0,23,2,8,1,6,3,5,6,1,4,2,0
31572,105.0,28.0,114,48,0,0,8,1,2,0,6,6,2,4,0,12
31573,2.0,28.0,114,48,11,0,8,1,9,6,6,6,0,4,2,0
31574,22.0,32.0,6,0,0,2,0,1,2,0,6,6,1,4,0,23
31575,475.0,28.0,114,48,0,0,8,4,8,1,6,6,0,8,0,23
31576,1313.0,21.0,58,0,5,2,0,1,6,3,6,6,1,4,2,0
31577,39.0,28.0,6,0,0,0,8,1,2,0,6,6,0,4,0,23
31578,8.0,43.0,114,74,17,2,8,2,11,7,3,6,0,12,2,0
31579,1.0,26.0,58,81,23,0,8,1,6,3,6,6,0,4,2,0
31580,0.0,33.0,104,0,5,1,0,1,6,3,6,6,1,4,2,0
31581,27.0,28.0,110,81,9,0,2,1,9,6,0,6,0,4,2,0
31582,67.0,71.0,58,81,9,0,3,3,9,6,6,6,0,8,2,0
31583,23.0,28.0,58,81,9,0,8,4,9,6,3,6,0,8,2,0
31584,2.0,28.0,110,81,5,0,2,1,6,3,6,6,0,4,2,0
31585,556.0,28.0,41,22,11,0,8,1,9,6,0,6,0,4,2,0
31586,102.0,51.0,6,0,0,1,0,1,12,8,6,6,1,4,3,25
31587,307.0,51.0,58,39,9,1,8,4,9,6,6,6,0,1,2,0
31588,423.0,28.0,41,22,11,0,8,0,9,6,3,14,0,8,2,0
31589,18.0,26.0,110,81,5,2,2,6,9,6,0,6,1,8,2,0
31590,2.0,21.0,114,0,23,2,8,5,6,3,3,6,1,8,2,0
31591,13.0,28.0,114,74,0,0,8,1,11,7,6,6,0,4,3,25
31592,244.0,32.0,114,16,5,2,2,1,6,3,6,6,0,4,2,0
31593,14.0,28.0,109,81,17,0,2,1,12,8,6,6,0,4,3,25
31594,253.0,43.0,41,0,11,1,8,4,9,6,3,23,0,8,2,0
31595,36.0,28.0,114,48,0,0,8,1,2,0,6,6,0,4,0,23
31596,58.0,28.0,114,74,0,0,8,1,11,7,6,6,0,4,3,25
31597,287.0,35.0,6,0,17,1,0,1,12,8,0,6,0,4,3,25
31598,0.0,28.0,104,50,19,0,8,1,9,6,6,6,0,4,2,0
31599,573.0,28.0,19,16,2,0,3,1,9,0,0,6,0,4,2,0
31600,0.0,42.0,10,0,5,2,0,6,9,6,4,6,0,8,2,0
31601,3.0,28.0,114,74,17,0,8,1,12,8,6,6,0,4,3,25
31602,15.0,34.0,114,81,17,1,8,1,6,8,6,6,1,4,2,0
31603,28.0,26.0,6,0,11,1,0,1,12,6,6,6,0,4,3,25
31604,98.0,28.0,114,74,17,0,8,1,12,8,6,6,0,4,3,25
31605,0.0,29.0,114,74,17,2,3,1,12,8,6,6,1,4,3,25
31606,37.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
31607,5.0,28.0,109,81,0,0,2,1,11,7,6,6,0,4,3,25
31608,11.0,26.0,110,81,17,1,2,1,11,7,6,6,0,4,2,0
31609,94.0,21.0,114,0,0,2,0,1,12,8,6,6,1,4,3,25
31610,15.0,28.0,114,74,0,0,8,1,12,8,6,6,0,4,3,25
31611,288.0,28.0,6,0,17,0,7,1,12,8,4,6,0,4,3,25
31612,1.0,27.0,114,0,5,2,8,1,9,6,0,6,0,4,2,0
31613,4.0,28.0,114,48,5,0,8,4,6,3,3,6,0,8,2,0
31614,65.0,28.0,109,81,0,0,2,1,12,8,6,6,0,4,3,25
31615,125.0,64.0,104,0,11,0,0,1,9,6,6,6,0,4,2,0
31616,145.0,28.0,114,81,17,0,2,4,12,8,3,6,0,1,3,25
